,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
106,Shot Chart Detail,0022200100,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20221031,MIL,DET
107,Shot Chart Detail,0022200100,35,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,250,1,0,20221031,MIL,DET
108,Shot Chart Detail,0022200100,70,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,3,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-45,45,1,0,20221031,MIL,DET
109,Shot Chart Detail,0022200100,173,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,44,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,43,101,1,1,20221031,MIL,DET
110,Shot Chart Detail,0022200100,188,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,10,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,52,1,1,20221031,MIL,DET
111,Shot Chart Detail,0022200100,191,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,40,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20221031,MIL,DET
112,Shot Chart Detail,0022200100,201,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,37,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,51,101,1,0,20221031,MIL,DET
113,Shot Chart Detail,0022200100,296,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,242,1,0,20221031,MIL,DET
114,Shot Chart Detail,0022200100,346,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20221031,MIL,DET
115,Shot Chart Detail,0022200100,370,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20221031,MIL,DET
116,Shot Chart Detail,0022200100,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,49,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20221031,MIL,DET
117,Shot Chart Detail,0022200100,381,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,25,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20221031,MIL,DET
118,Shot Chart Detail,0022200100,393,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-140,256,1,0,20221031,MIL,DET
119,Shot Chart Detail,0022200100,402,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20221031,MIL,DET
120,Shot Chart Detail,0022200100,486,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,225,1,0,20221031,MIL,DET
121,Shot Chart Detail,0022200100,494,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,34,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20221031,MIL,DET
122,Shot Chart Detail,0022200100,540,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-12,167,1,0,20221031,MIL,DET
123,Shot Chart Detail,0022200100,554,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,28,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,1,20221031,MIL,DET
124,Shot Chart Detail,0022200100,556,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,58,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,0,20221031,MIL,DET
125,Shot Chart Detail,0022200100,626,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,33,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-37,110,1,0,20221031,MIL,DET
126,Shot Chart Detail,0022200100,646,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,7,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-18,107,1,1,20221031,MIL,DET
127,Shot Chart Detail,0022200100,649,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,17,1,0,20221031,MIL,DET
128,Shot Chart Detail,0022200100,655,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,37,1,0,20221031,MIL,DET
129,Shot Chart Detail,0022200113,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,34,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221102,MIL,DET
130,Shot Chart Detail,0022200113,9,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,34,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,0,20221102,MIL,DET
131,Shot Chart Detail,0022200113,18,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,13,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,1,20221102,MIL,DET
132,Shot Chart Detail,0022200113,21,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,19,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,-20,1,0,20221102,MIL,DET
133,Shot Chart Detail,0022200113,26,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,0,20221102,MIL,DET
134,Shot Chart Detail,0022200113,28,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,44,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221102,MIL,DET
135,Shot Chart Detail,0022200113,31,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,20,269,1,0,20221102,MIL,DET
136,Shot Chart Detail,0022200113,51,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,55,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221102,MIL,DET
137,Shot Chart Detail,0022200113,68,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,58,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-2,1,0,20221102,MIL,DET
138,Shot Chart Detail,0022200113,166,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,5,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20221102,MIL,DET
139,Shot Chart Detail,0022200113,201,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,10,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20221102,MIL,DET
140,Shot Chart Detail,0022200113,300,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,14,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,-15,1,0,20221102,MIL,DET
141,Shot Chart Detail,0022200113,310,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,13,1,1,20221102,MIL,DET
142,Shot Chart Detail,0022200113,329,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,40,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,34,1,0,20221102,MIL,DET
143,Shot Chart Detail,0022200113,339,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-25,255,1,0,20221102,MIL,DET
144,Shot Chart Detail,0022200113,367,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,174,1,0,20221102,MIL,DET
145,Shot Chart Detail,0022200113,371,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,0,20221102,MIL,DET
146,Shot Chart Detail,0022200113,375,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20221102,MIL,DET
147,Shot Chart Detail,0022200113,391,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,83,1,0,20221102,MIL,DET
148,Shot Chart Detail,0022200113,406,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-134,20,1,1,20221102,MIL,DET
149,Shot Chart Detail,0022200113,417,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,44,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-15,91,1,0,20221102,MIL,DET
150,Shot Chart Detail,0022200113,495,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,32,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20221102,MIL,DET
151,Shot Chart Detail,0022200113,556,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-127,107,1,1,20221102,MIL,DET
152,Shot Chart Detail,0022200113,566,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,2,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,82,52,1,0,20221102,MIL,DET
153,Shot Chart Detail,0022200129,10,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,34,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,64,174,1,1,20221104,MIN,MIL
154,Shot Chart Detail,0022200129,16,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,30,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,7,174,1,0,20221104,MIN,MIL
155,Shot Chart Detail,0022200129,50,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,103,1,1,20221104,MIN,MIL
156,Shot Chart Detail,0022200129,54,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-17,74,1,0,20221104,MIN,MIL
157,Shot Chart Detail,0022200129,150,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,49,252,1,0,20221104,MIN,MIL
158,Shot Chart Detail,0022200129,344,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,0,20221104,MIN,MIL
159,Shot Chart Detail,0022200129,367,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23,1,1,20221104,MIN,MIL
160,Shot Chart Detail,0022200129,379,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-93,142,1,0,20221104,MIN,MIL
161,Shot Chart Detail,0022200129,392,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-21,75,1,0,20221104,MIN,MIL
162,Shot Chart Detail,0022200129,464,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,8,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,0,20221104,MIN,MIL
163,Shot Chart Detail,0022200129,482,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20221104,MIN,MIL
164,Shot Chart Detail,0022200129,531,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,56,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,70,1,0,20221104,MIN,MIL
165,Shot Chart Detail,0022200129,545,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,17,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,44,1,0,20221104,MIN,MIL
166,Shot Chart Detail,0022200129,555,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,47,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,1,20221104,MIN,MIL
167,Shot Chart Detail,0022200129,574,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,5,264,1,1,20221104,MIN,MIL
168,Shot Chart Detail,0022200129,582,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,7,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,5,1,1,20221104,MIN,MIL
169,Shot Chart Detail,0022200129,593,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-26,259,1,0,20221104,MIN,MIL
170,Shot Chart Detail,0022200149,15,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20221107,ATL,MIL
171,Shot Chart Detail,0022200149,23,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,9,181,1,0,20221107,ATL,MIL
172,Shot Chart Detail,0022200149,25,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-76,170,1,0,20221107,ATL,MIL
173,Shot Chart Detail,0022200149,40,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,23,1,1,20221107,ATL,MIL
174,Shot Chart Detail,0022200149,169,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20221107,ATL,MIL
175,Shot Chart Detail,0022200149,182,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,31,1,0,20221107,ATL,MIL
176,Shot Chart Detail,0022200149,223,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20221107,ATL,MIL
177,Shot Chart Detail,0022200149,293,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,26,1,1,20221107,ATL,MIL
178,Shot Chart Detail,0022200149,303,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,46,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,26,91,1,0,20221107,ATL,MIL
179,Shot Chart Detail,0022200149,333,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-112,59,1,0,20221107,ATL,MIL
180,Shot Chart Detail,0022200149,372,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1,20221107,ATL,MIL
181,Shot Chart Detail,0022200149,401,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,1,1,0,20221107,ATL,MIL
182,Shot Chart Detail,0022200149,408,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20221107,ATL,MIL
183,Shot Chart Detail,0022200149,482,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,51,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-2,1,1,20221107,ATL,MIL
184,Shot Chart Detail,0022200149,486,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,74,243,1,0,20221107,ATL,MIL
185,Shot Chart Detail,0022200149,495,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,0,20221107,ATL,MIL
186,Shot Chart Detail,0022200149,500,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-2,1,0,20221107,ATL,MIL
187,Shot Chart Detail,0022200149,531,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,9,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,26,43,1,0,20221107,ATL,MIL
188,Shot Chart Detail,0022200149,558,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,1,20221107,ATL,MIL
189,Shot Chart Detail,0022200149,580,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,38,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,96,126,1,0,20221107,ATL,MIL
190,Shot Chart Detail,0022200204,7,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,53,1,0,20221114,MIL,ATL
191,Shot Chart Detail,0022200204,30,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,1,20221114,MIL,ATL
192,Shot Chart Detail,0022200204,33,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,30,1,1,20221114,MIL,ATL
193,Shot Chart Detail,0022200204,37,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,58,262,1,0,20221114,MIL,ATL
194,Shot Chart Detail,0022200204,44,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-102,-10,1,0,20221114,MIL,ATL
195,Shot Chart Detail,0022200204,46,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,39,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-14,1,0,20221114,MIL,ATL
196,Shot Chart Detail,0022200204,186,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,43,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,36,87,1,0,20221114,MIL,ATL
197,Shot Chart Detail,0022200204,225,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20221114,MIL,ATL
198,Shot Chart Detail,0022200204,250,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,1,1,0,20221114,MIL,ATL
199,Shot Chart Detail,0022200204,269,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,14,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,1,1,20221114,MIL,ATL
200,Shot Chart Detail,0022200204,353,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-6,1,1,20221114,MIL,ATL
201,Shot Chart Detail,0022200204,359,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,5,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,252,1,0,20221114,MIL,ATL
202,Shot Chart Detail,0022200204,367,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20221114,MIL,ATL
203,Shot Chart Detail,0022200204,388,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,48,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-47,11,1,0,20221114,MIL,ATL
204,Shot Chart Detail,0022200204,532,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,12,1,0,20221114,MIL,ATL
205,Shot Chart Detail,0022200204,571,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,1,20221114,MIL,ATL
206,Shot Chart Detail,0022200204,576,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,12,1,0,20221114,MIL,ATL
207,Shot Chart Detail,0022200204,617,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-3,1,1,20221114,MIL,ATL
