,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
1060,Shot Chart Detail,0022200980,328,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-141,66,1,1,20230307,MIN,PHI
1061,Shot Chart Detail,0022200980,345,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,32,1,0,20230307,MIN,PHI
1062,Shot Chart Detail,0022200980,369,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,3,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,25,1,0,20230307,MIN,PHI
1063,Shot Chart Detail,0022200980,397,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,13,1,1,20230307,MIN,PHI
1064,Shot Chart Detail,0022200980,409,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-1,140,1,0,20230307,MIN,PHI
1065,Shot Chart Detail,0022200980,417,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,41,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-21,115,1,0,20230307,MIN,PHI
1066,Shot Chart Detail,0022200980,429,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-37,156,1,1,20230307,MIN,PHI
1067,Shot Chart Detail,0022200980,434,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-32,153,1,0,20230307,MIN,PHI
1068,Shot Chart Detail,0022200998,47,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230310,PHI,POR
1069,Shot Chart Detail,0022200998,53,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-10,1,1,20230310,PHI,POR
1070,Shot Chart Detail,0022200998,79,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,30,1,0,20230310,PHI,POR
1071,Shot Chart Detail,0022200998,88,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,3,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-2,1,1,20230310,PHI,POR
1072,Shot Chart Detail,0022200998,132,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,44,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20230310,PHI,POR
1073,Shot Chart Detail,0022200998,143,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,31,161,1,1,20230310,PHI,POR
1074,Shot Chart Detail,0022200998,264,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-44,166,1,1,20230310,PHI,POR
1075,Shot Chart Detail,0022200998,296,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,14,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,36,50,1,1,20230310,PHI,POR
1076,Shot Chart Detail,0022200998,299,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,58,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,21,1,0,20230310,PHI,POR
1077,Shot Chart Detail,0022200998,305,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-11,1,1,20230310,PHI,POR
1078,Shot Chart Detail,0022200998,317,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-5,148,1,1,20230310,PHI,POR
1079,Shot Chart Detail,0022200998,323,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,13,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15,-80,138,1,0,20230310,PHI,POR
1080,Shot Chart Detail,0022200998,341,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,39,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,133,1,1,20230310,PHI,POR
1081,Shot Chart Detail,0022200998,365,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,184,1,0,20230310,PHI,POR
1082,Shot Chart Detail,0022200998,369,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,16,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-127,28,1,0,20230310,PHI,POR
1083,Shot Chart Detail,0022200998,392,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,17,1,0,20230310,PHI,POR
1084,Shot Chart Detail,0022200998,429,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,10,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-6,131,1,1,20230310,PHI,POR
1085,Shot Chart Detail,0022200998,531,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,20,1,1,20230310,PHI,POR
1086,Shot Chart Detail,0022200998,580,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,48,120,1,0,20230310,PHI,POR
1087,Shot Chart Detail,0022200998,617,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,5,139,1,1,20230310,PHI,POR
1088,Shot Chart Detail,0022201016,28,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,17,53,1,0,20230312,PHI,WAS
1089,Shot Chart Detail,0022201016,30,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,43,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230312,PHI,WAS
1090,Shot Chart Detail,0022201016,41,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-47,109,1,0,20230312,PHI,WAS
1091,Shot Chart Detail,0022201016,56,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,22,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,28,88,1,1,20230312,PHI,WAS
1092,Shot Chart Detail,0022201016,76,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-96,249,1,0,20230312,PHI,WAS
1093,Shot Chart Detail,0022201016,80,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20230312,PHI,WAS
1094,Shot Chart Detail,0022201016,87,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,1,20230312,PHI,WAS
1095,Shot Chart Detail,0022201016,91,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,18,88,1,1,20230312,PHI,WAS
1096,Shot Chart Detail,0022201016,105,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,9,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-102,148,1,1,20230312,PHI,WAS
1097,Shot Chart Detail,0022201016,109,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,173,214,1,0,20230312,PHI,WAS
1098,Shot Chart Detail,0022201016,252,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,50,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,1,20230312,PHI,WAS
1099,Shot Chart Detail,0022201016,273,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,28,101,1,1,20230312,PHI,WAS
1100,Shot Chart Detail,0022201016,280,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,43,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-53,107,1,0,20230312,PHI,WAS
1101,Shot Chart Detail,0022201016,287,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-21,70,1,1,20230312,PHI,WAS
1102,Shot Chart Detail,0022201016,320,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,3,1,0,20230312,PHI,WAS
1103,Shot Chart Detail,0022201016,323,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,40,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-6,1,1,20230312,PHI,WAS
1104,Shot Chart Detail,0022201016,346,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,53,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,246,1,0,20230312,PHI,WAS
1105,Shot Chart Detail,0022201016,405,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,47,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230312,PHI,WAS
1106,Shot Chart Detail,0022201016,413,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,-12,1,1,20230312,PHI,WAS
1107,Shot Chart Detail,0022201016,416,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,38,127,1,1,20230312,PHI,WAS
1108,Shot Chart Detail,0022201016,420,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-76,145,1,1,20230312,PHI,WAS
1109,Shot Chart Detail,0022201035,48,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,130,211,1,1,20230315,CLE,PHI
1110,Shot Chart Detail,0022201035,58,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,0,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,42,143,1,1,20230315,CLE,PHI
1111,Shot Chart Detail,0022201035,100,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,57,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230315,CLE,PHI
1112,Shot Chart Detail,0022201035,113,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,57,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,42,174,1,1,20230315,CLE,PHI
1113,Shot Chart Detail,0022201035,129,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,188,180,1,0,20230315,CLE,PHI
1114,Shot Chart Detail,0022201035,263,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,26,1,1,20230315,CLE,PHI
1115,Shot Chart Detail,0022201035,282,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,27,1,0,20230315,CLE,PHI
1116,Shot Chart Detail,0022201035,289,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-4,1,1,20230315,CLE,PHI
1117,Shot Chart Detail,0022201035,312,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,72,1,0,20230315,CLE,PHI
1118,Shot Chart Detail,0022201035,321,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,26,1,1,20230315,CLE,PHI
1119,Shot Chart Detail,0022201035,343,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,0,20230315,CLE,PHI
1120,Shot Chart Detail,0022201035,383,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,18,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-119,95,1,1,20230315,CLE,PHI
1121,Shot Chart Detail,0022201035,438,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-69,159,1,1,20230315,CLE,PHI
1122,Shot Chart Detail,0022201035,459,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,51,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-5,1,1,20230315,CLE,PHI
1123,Shot Chart Detail,0022201035,549,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,19,Made Shot,Step Back Bank Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,195,191,1,1,20230315,CLE,PHI
1124,Shot Chart Detail,0022201035,572,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-91,162,1,1,20230315,CLE,PHI
1125,Shot Chart Detail,0022201035,567,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,3,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,12,189,1,0,20230315,CLE,PHI
1126,Shot Chart Detail,0022201035,573,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,16,115,1,0,20230315,CLE,PHI
1127,Shot Chart Detail,0022201035,588,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-152,253,1,0,20230315,CLE,PHI
1128,Shot Chart Detail,0022201047,7,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,40,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,14,1,1,20230317,CHA,PHI
1129,Shot Chart Detail,0022201047,32,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-6,227,1,0,20230317,CHA,PHI
1130,Shot Chart Detail,0022201047,53,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,29,1,0,20230317,CHA,PHI
1131,Shot Chart Detail,0022201047,56,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,30,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,20,1,0,20230317,CHA,PHI
1132,Shot Chart Detail,0022201047,78,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,10,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2,74,1,1,20230317,CHA,PHI
1133,Shot Chart Detail,0022201047,84,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,40,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,3,1,1,20230317,CHA,PHI
1134,Shot Chart Detail,0022201047,95,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,40,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,16,1,0,20230317,CHA,PHI
1135,Shot Chart Detail,0022201047,126,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-27,121,1,1,20230317,CHA,PHI
1136,Shot Chart Detail,0022201047,253,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,39,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,1,20230317,CHA,PHI
1137,Shot Chart Detail,0022201047,277,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,15,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-15,46,1,1,20230317,CHA,PHI
1138,Shot Chart Detail,0022201047,288,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,26,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,1,20230317,CHA,PHI
1139,Shot Chart Detail,0022201047,299,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,42,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,13,1,1,20230317,CHA,PHI
1140,Shot Chart Detail,0022201047,302,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,20,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-26,98,1,1,20230317,CHA,PHI
1141,Shot Chart Detail,0022201047,314,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,44,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20230317,CHA,PHI
1142,Shot Chart Detail,0022201047,329,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,29,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,62,1,1,20230317,CHA,PHI
1143,Shot Chart Detail,0022201047,333,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,129,83,1,1,20230317,CHA,PHI
1144,Shot Chart Detail,0022201047,358,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,51,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-104,41,1,0,20230317,CHA,PHI
1145,Shot Chart Detail,0022201047,373,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,29,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,86,1,1,20230317,CHA,PHI
1146,Shot Chart Detail,0022201047,391,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,15,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230317,CHA,PHI
1147,Shot Chart Detail,0022201047,440,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-26,164,1,1,20230317,CHA,PHI
1148,Shot Chart Detail,0022201047,452,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-67,88,1,1,20230317,CHA,PHI
1149,Shot Chart Detail,0022201057,7,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,34,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,117,1,0,20230318,IND,PHI
1150,Shot Chart Detail,0022201057,44,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1,257,1,0,20230318,IND,PHI
1151,Shot Chart Detail,0022201057,109,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,21,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230318,IND,PHI
1152,Shot Chart Detail,0022201057,116,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,269,1,1,20230318,IND,PHI
1153,Shot Chart Detail,0022201057,120,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,222,1,0,20230318,IND,PHI
1154,Shot Chart Detail,0022201057,252,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,27,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,13,1,1,20230318,IND,PHI
1155,Shot Chart Detail,0022201057,271,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,46,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,134,38,1,1,20230318,IND,PHI
1156,Shot Chart Detail,0022201057,286,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,17,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,1,20230318,IND,PHI
1157,Shot Chart Detail,0022201057,321,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,9,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,27,1,1,20230318,IND,PHI
1158,Shot Chart Detail,0022201057,331,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,55,1,1,20230318,IND,PHI
1159,Shot Chart Detail,0022201057,345,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,17,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-37,102,1,1,20230318,IND,PHI
1160,Shot Chart Detail,0022201057,358,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-64,89,1,1,20230318,IND,PHI
1161,Shot Chart Detail,0022201057,360,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-65,149,1,0,20230318,IND,PHI
1162,Shot Chart Detail,0022201057,393,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,0,20230318,IND,PHI
1163,Shot Chart Detail,0022201057,395,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,6,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230318,IND,PHI
1164,Shot Chart Detail,0022201072,14,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-83,169,1,0,20230320,PHI,CHI
1165,Shot Chart Detail,0022201072,26,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,65,1,0,20230320,PHI,CHI
1166,Shot Chart Detail,0022201072,28,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,24,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230320,PHI,CHI
1167,Shot Chart Detail,0022201072,46,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,1,20230320,PHI,CHI
